DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-06-14 18:45:00;11;30;15;11;11;10;9;17;17;0;0;0;0;0;0;0;0
2020-06-14 19:00:00;19;29;28;15;15;17;6;12;12;0;0;0;0;0;1;0;0
2020-06-14 19:15:00;21;23;33;25;14;14;5;10;11;2;1;0;0;0;0;0;0
2020-06-14 19:30:00;16;25;21;13;13;10;5;6;7;2;0;1;0;0;0;0;0
2020-06-14 19:45:00;15;28;20;19;10;9;11;17;16;1;0;0;0;0;0;0;0
2020-06-14 20:00:00;9;20;19;17;9;10;12;8;11;0;0;0;0;0;1;0;0
2020-06-14 20:15:00;14;15;13;11;14;10;18;13;17;3;2;0;0;0;0;0;0
2020-06-14 20:30:00;9;18;18;13;12;7;11;9;10;0;0;0;0;0;0;0;0
2020-06-14 20:45:00;16;15;21;8;11;7;3;6;9;2;2;0;0;0;0;0;0
2020-06-14 21:00:00;10;15;26;14;14;11;12;9;10;1;0;1;0;0;0;0;0
2020-06-14 21:15:00;15;21;21;18;13;13;17;14;16;0;0;0;0;0;0;0;0
2020-06-14 21:30:00;14;24;21;15;10;11;6;12;12;1;1;0;0;0;1;0;0
2020-06-14 21:45:00;9;20;21;17;17;10;13;11;14;2;1;0;0;0;0;0;0
2020-06-14 22:00:00;8;12;14;12;11;7;16;16;17;1;2;0;0;0;1;0;0
2020-06-14 22:15:00;6;9;14;8;15;5;3;9;10;0;0;0;0;0;0;0;0
2020-06-14 22:30:00;7;6;12;10;10;7;10;12;12;3;3;0;0;0;0;0;0
2020-06-14 22:45:00;7;11;12;7;5;3;10;5;9;1;1;0;0;0;0;0;0
2020-06-14 23:00:00;3;8;12;12;9;4;8;8;8;0;0;0;0;0;0;0;0
2020-06-14 23:15:00;5;6;8;6;7;4;2;3;3;3;1;0;0;0;0;0;0
2020-06-14 23:30:00;2;1;7;4;7;3;5;5;7;0;0;0;0;0;0;0;0
2020-06-14 23:45:00;2;1;3;3;5;2;7;8;8;1;0;0;0;0;0;0;0
