DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-13 16:00:00;74;68;44;18;12;55;34;57;54;22;9;1;0;0;2;0;0
2020-03-13 16:15:00;72;70;51;33;19;19;40;59;56;22;13;2;0;0;10;0;0
2020-03-13 16:30:00;62;70;55;27;18;16;35;69;69;13;11;6;0;0;2;0;0
2020-03-13 16:45:00;70;74;44;26;12;14;35;56;56;17;14;1;0;0;2;0;0
2020-03-13 17:00:00;60;61;46;27;13;15;34;59;59;20;16;2;0;0;1;0;0
2020-03-13 17:15:00;57;59;75;31;23;16;40;66;61;13;10;2;0;0;4;0;0
2020-03-13 17:30:00;64;66;53;25;13;15;46;71;71;19;8;8;0;0;4;0;0
2020-03-13 17:45:00;59;65;52;27;15;16;32;54;51;30;23;2;0;0;1;0;0
2020-03-13 18:00:00;52;63;45;29;11;15;25;57;52;15;9;0;0;0;3;0;0
2020-03-13 18:15:00;50;48;38;24;13;12;25;49;47;21;8;2;0;0;1;0;0
2020-03-13 18:30:00;42;59;60;25;16;18;27;60;56;22;10;2;0;0;0;0;0
2020-03-13 18:45:00;30;52;53;30;13;15;32;44;44;20;11;2;0;0;3;0;0
2020-03-13 19:00:00;45;58;59;31;13;17;32;59;50;17;8;3;0;0;3;0;0
2020-03-13 19:15:00;42;45;56;38;11;17;26;50;54;17;9;1;0;0;0;0;0
2020-03-13 19:30:00;28;34;52;27;16;17;23;36;35;10;6;0;0;0;0;0;0
2020-03-13 19:45:00;24;36;46;20;12;14;18;21;21;16;7;0;0;0;0;0;0
2020-03-13 20:00:00;33;35;61;43;18;25;13;17;20;12;5;0;0;0;0;0;0
2020-03-13 20:15:00;15;29;57;24;18;14;13;18;19;4;4;0;0;0;0;0;0
2020-03-13 20:30:00;14;23;45;24;18;15;12;14;16;2;1;1;0;0;0;0;0
2020-03-13 20:45:00;17;14;22;17;13;15;7;17;17;1;1;0;0;0;0;0;0
2020-03-13 21:00:00;14;24;39;18;20;10;14;29;27;0;0;0;0;0;0;0;0
2020-03-13 21:15:00;14;14;19;12;11;6;16;23;24;0;0;0;0;0;0;0;0
2020-03-13 21:30:00;18;26;35;12;13;10;16;23;27;1;0;0;0;0;0;0;0
2020-03-13 21:45:00;38;30;28;19;13;10;19;13;15;3;1;0;0;0;0;0;0
2020-03-13 22:00:00;22;43;45;24;9;11;10;8;10;3;2;0;0;0;0;0;0
2020-03-13 22:15:00;13;34;33;26;19;11;12;14;26;1;0;0;0;0;0;0;0
2020-03-13 22:30:00;8;17;29;20;18;15;7;14;14;5;2;0;0;0;0;0;0
2020-03-13 22:45:00;15;19;21;15;10;5;7;7;8;4;2;0;0;0;0;0;0
2020-03-13 23:00:00;11;12;23;13;16;7;9;9;10;2;0;0;0;0;0;0;0
2020-03-13 23:15:00;8;14;26;10;12;8;6;5;9;5;2;0;0;0;0;0;0
2020-03-13 23:30:00;8;13;17;13;10;6;8;8;11;1;1;0;0;0;0;0;0
2020-03-13 23:45:00;5;10;25;6;13;3;11;9;12;0;0;0;0;0;0;0;0
