DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-11-23 14:00:00;
2020-11-23 14:15:00;
2020-11-23 14:30:00;
2020-11-23 14:45:00;
2020-11-23 15:00:00;0;0;36;33;0;0;9;12;3;0;0;0;0;0
2020-11-23 15:15:00;0;0;18;11;0;0;8;8;1;0;0;0;0;0
2020-11-23 15:30:00;0;0;10;11;0;0;2;2;3;0;0;0;0;0
2020-11-23 15:45:00;0;0;26;27;0;0;15;15;0;0;0;1;0;0
2020-11-23 16:00:00;0;0;20;23;0;0;5;5;0;0;0;0;0;0
2020-11-23 16:15:00;0;0;37;24;0;0;10;12;0;0;0;0;0;0
2020-11-23 16:30:00;0;0;34;24;0;0;12;11;1;0;0;1;1;0
2020-11-23 16:45:00;0;0;25;22;0;0;8;9;0;0;0;2;0;0
2020-11-23 17:00:00;0;0;15;16;0;0;8;10;2;42;0;2;0;4
2020-11-23 17:15:00;0;0;23;19;0;0;6;7;2;1;0;0;0;0
2020-11-23 17:30:00;0;0;25;20;0;0;7;7;1;0;1;0;0;0
2020-11-23 17:45:00;0;0;20;18;0;0;6;7;0;0;0;1;0;0
2020-11-23 18:00:00;0;0;15;15;0;0;6;7;0;0;0;0;0;0
2020-11-23 18:15:00;0;0;10;11;0;0;5;5;0;0;0;0;0;0
2020-11-23 18:30:00;0;0;7;5;0;0;7;6;2;0;0;0;0;0
2020-11-23 18:45:00;0;0;9;7;0;0;8;8;2;0;0;0;0;0
2020-11-23 19:00:00;0;0;11;6;0;0;3;3;0;0;0;0;0;0
2020-11-23 19:15:00;0;0;7;5;0;0;11;8;0;0;0;0;0;0
2020-11-23 19:30:00;0;0;14;9;0;0;4;6;0;0;0;0;0;0
2020-11-23 19:45:00;0;0;10;10;0;0;4;5;1;0;0;0;0;0
2020-11-23 20:00:00;0;0;3;3;0;0;5;4;0;0;0;0;0;0
2020-11-23 20:15:00;0;0;1;1;0;0;3;6;0;0;0;0;0;0
2020-11-23 20:30:00;0;0;8;6;0;0;3;4;0;0;0;0;0;0
2020-11-23 20:45:00;0;0;4;2;0;0;4;4;0;0;0;0;0;0
2020-11-23 21:00:00;0;0;2;2;0;0;3;4;0;0;0;0;0;0
2020-11-23 21:15:00;0;0;2;2;0;0;3;3;0;0;0;0;0;0
2020-11-23 21:30:00;0;0;3;4;0;0;5;5;0;0;0;0;0;0
2020-11-23 21:45:00;0;0;16;13;0;0;4;3;0;0;0;0;0;0
2020-11-23 22:00:00;0;0;12;10;0;0;8;4;0;0;0;0;0;0
2020-11-23 22:15:00;0;0;6;4;0;0;1;1;1;0;0;0;0;0
2020-11-23 22:30:00;0;0;2;3;0;0;5;4;0;0;0;0;0;0
2020-11-23 22:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-11-23 23:00:00;0;0;1;1;0;0;1;1;0;0;0;0;0;0
2020-11-23 23:15:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-23 23:30:00;0;0;0;0;0;0;2;1;0;0;0;0;0;0
2020-11-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
