DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-23 06:30:00;127;198;22;135;4;5;5;14;14;5;0;14;0;0;0;0;0;0;2
2020-11-23 06:45:00;120;217;14;137;5;6;6;5;5;3;0;1;0;0;0;0;0;0;0
2020-11-23 07:00:00;136;213;24;142;11;11;11;10;10;4;0;11;0;0;0;0;0;0;0
2020-11-23 07:15:00;141;177;50;146;12;106;11;8;9;5;0;3;0;0;0;0;0;0;0
2020-11-23 07:30:00;152;192;15;126;6;11;7;41;16;2;0;5;0;1;0;0;0;0;0
2020-11-23 07:45:00;146;191;25;138;1;1;1;16;12;6;0;0;0;0;0;0;0;0;0
2020-11-23 08:00:00;138;174;29;136;10;11;10;16;16;2;0;2;0;2;0;0;0;0;0
2020-11-23 08:15:00;106;170;24;123;9;9;8;6;7;3;0;0;0;0;0;0;0;0;2
2020-11-23 08:30:00;136;159;25;114;5;6;4;15;14;1;0;1;0;0;0;0;0;0;0
2020-11-23 08:45:00;117;167;26;119;5;7;5;3;3;1;0;2;0;0;0;0;0;0;0
2020-11-23 09:00:00;107;154;24;120;11;11;11;12;11;0;0;0;0;0;0;0;0;0;3
2020-11-23 09:15:00;131;176;20;133;6;6;6;6;7;1;0;0;0;0;0;0;0;0;0
2020-11-23 09:30:00;127;165;20;114;9;9;12;9;8;1;0;0;0;0;0;0;0;0;0
2020-11-23 09:45:00;145;189;9;118;4;4;4;12;12;0;0;1;0;0;0;0;0;0;0
2020-11-23 10:00:00;147;168;19;127;10;9;9;13;12;6;0;0;0;1;0;0;0;0;1
2020-11-23 10:15:00;157;159;12;113;5;5;5;11;12;2;0;1;0;0;0;0;0;0;1
2020-11-23 10:30:00;182;146;24;102;4;4;4;8;8;2;0;0;0;0;0;0;0;0;0
2020-11-23 10:45:00;173;160;24;115;5;5;5;7;8;0;0;2;0;1;0;0;0;0;0
2020-11-23 11:00:00;166;159;19;101;5;5;5;12;12;0;0;3;0;1;0;0;0;0;2
2020-11-23 11:15:00;180;155;24;115;4;5;5;12;12;0;0;1;0;0;0;0;0;0;2
2020-11-23 11:30:00;174;168;23;126;9;11;11;6;6;0;0;2;0;0;0;0;0;0;0
2020-11-23 11:45:00;174;140;31;106;5;5;6;9;10;0;0;0;0;1;0;0;0;0;1
2020-11-23 12:00:00;157;141;15;102;6;6;6;14;14;1;0;2;0;0;0;0;0;0;0
2020-11-23 12:15:00;184;152;15;113;4;4;3;11;11;3;0;0;0;0;0;0;0;0;0
2020-11-23 12:30:00;202;151;14;119;7;179;7;7;7;0;0;3;0;0;0;0;0;0;0
2020-11-23 12:45:00;162;161;23;126;4;6;5;9;8;2;0;1;0;0;0;0;0;0;0
2020-11-23 13:00:00;183;175;23;111;12;11;10;5;5;2;0;1;0;0;0;0;0;0;0
2020-11-23 13:15:00;219;187;21;120;4;5;5;12;11;2;0;6;0;3;0;0;0;0;2
2020-11-23 13:30:00;226;191;28;133;8;8;8;9;9;2;0;8;0;0;0;0;0;0;1
2020-11-23 13:45:00;173;158;18;96;7;7;7;10;9;2;0;0;0;1;0;0;0;0;0
2020-11-23 14:00:00;173;160;19;128;6;6;6;12;12;1;0;3;0;0;0;0;0;0;0
2020-11-23 14:15:00;209;170;14;125;4;4;5;8;10;2;0;2;0;0;0;0;0;0;0
2020-11-23 14:30:00;221;184;28;136;4;6;6;7;6;6;0;2;0;0;0;0;0;0;1
2020-11-23 14:45:00;222;178;23;114;3;3;3;9;9;7;0;5;0;0;0;0;0;0;0
2020-11-23 15:00:00;195;180;19;108;6;19;4;7;8;6;0;0;0;0;0;0;0;0;3
2020-11-23 15:15:00;226;164;20;85;5;259;7;11;12;2;0;0;0;0;0;0;0;0;1
2020-11-23 15:30:00;213;216;22;140;7;11;10;16;15;4;0;3;0;0;0;0;0;0;0
2020-11-23 15:45:00;223;162;31;112;9;12;13;10;10;3;0;0;0;0;0;0;0;0;0
2020-11-23 16:00:00;231;198;21;115;7;6;7;9;10;2;0;3;0;0;0;0;0;0;6
2020-11-23 16:15:00;210;195;25;119;8;10;11;8;193;1;0;2;0;0;0;0;0;0;1
2020-11-23 16:30:00;249;174;18;111;11;12;11;19;17;4;0;0;0;0;0;0;0;0;2
2020-11-23 16:45:00;222;188;23;122;7;7;7;15;14;0;0;1;0;0;0;0;0;0;0
2020-11-23 17:00:00;245;192;24;126;7;6;8;13;12;4;0;2;0;0;0;0;0;0;0
2020-11-23 17:15:00;212;180;25;110;11;11;10;17;7;2;0;2;0;0;0;0;0;0;2
2020-11-23 17:30:00;222;200;29;152;3;4;5;5;5;3;0;27;0;0;0;0;0;0;4
2020-11-23 17:45:00;183;152;20;90;7;7;8;13;14;0;0;3;0;0;0;0;0;0;0
2020-11-23 18:00:00;183;142;26;97;4;3;1;9;10;2;0;4;0;0;0;0;0;0;0
2020-11-23 18:15:00;183;127;11;102;5;5;5;8;9;0;0;1;0;0;0;0;0;0;0
2020-11-23 18:30:00;186;128;21;99;8;10;191;8;8;0;0;0;0;0;0;0;0;0;0
2020-11-23 18:45:00;115;88;18;79;9;10;10;5;6;3;0;2;0;0;0;0;0;0;0
2020-11-23 19:00:00;126;94;16;77;5;6;6;5;5;3;0;1;0;0;0;0;0;0;0
2020-11-23 19:15:00;108;67;13;53;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-23 19:30:00;100;92;22;77;7;6;6;8;8;0;0;0;0;0;0;0;0;0;0
2020-11-23 19:45:00;77;52;16;51;2;3;4;6;6;0;0;4;0;0;0;0;0;0;1
2020-11-23 20:00:00;76;51;10;44;4;5;5;3;4;0;0;0;0;0;0;0;0;0;0
2020-11-23 20:15:00;91;67;16;64;6;6;6;5;4;1;0;0;0;0;0;0;0;0;0
2020-11-23 20:30:00;56;46;5;40;3;3;3;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-23 20:45:00;43;79;20;72;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 21:00:00;58;69;13;62;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 21:15:00;35;55;10;49;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-23 21:30:00;35;30;15;28;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 21:45:00;48;17;3;23;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0
2020-11-23 22:00:00;74;34;12;38;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 22:15:00;64;30;5;38;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 22:30:00;41;38;14;39;1;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 22:45:00;17;14;8;14;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-23 23:00:00;22;25;6;24;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-23 23:15:00;10;21;3;17;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-23 23:30:00;10;20;7;21;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-23 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
