DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-07 14:30:00;26;29;33;23;57;39;31;22;1;0;0;0;0;0
2020-12-07 14:45:00;28;22;18;19;75;33;30;23;0;0;0;0;0;0
2020-12-07 15:00:00;24;37;24;20;66;38;21;16;4;5;4;0;0;2
2020-12-07 15:15:00;23;34;28;25;69;43;24;21;5;1;4;0;4;1
2020-12-07 15:30:00;16;24;20;21;79;34;29;25;3;2;2;0;0;0
2020-12-07 15:45:00;20;26;24;22;62;34;23;23;4;3;6;0;0;0
2020-12-07 16:00:00;31;22;20;18;82;41;29;25;1;1;0;0;0;0
2020-12-07 16:15:00;23;26;21;21;82;22;19;17;1;2;0;0;0;0
2020-12-07 16:30:00;21;18;16;15;76;46;34;28;2;13;0;0;0;1
2020-12-07 16:45:00;15;17;17;18;88;32;23;18;0;5;0;0;0;0
2020-12-07 17:00:00;25;21;16;20;65;31;27;23;1;0;0;0;0;0
2020-12-07 17:15:00;20;25;22;20;86;27;20;18;4;1;0;0;0;0
2020-12-07 17:30:00;17;18;15;19;73;35;32;30;6;1;0;0;0;2
2020-12-07 17:45:00;18;21;19;22;62;32;22;27;4;0;0;0;0;1
2020-12-07 18:00:00;20;17;12;14;52;18;17;18;0;1;0;0;0;3
2020-12-07 18:15:00;13;18;18;14;55;33;28;20;3;1;1;0;0;0
2020-12-07 18:30:00;18;21;13;14;41;14;12;13;0;2;0;0;0;0
2020-12-07 18:45:00;18;13;14;11;32;14;15;15;2;4;0;0;0;0
2020-12-07 19:00:00;15;16;13;13;50;26;22;22;0;4;0;0;0;0
2020-12-07 19:15:00;16;10;8;11;42;18;16;18;3;2;0;0;0;0
2020-12-07 19:30:00;2;12;14;14;39;17;14;16;2;0;0;0;0;0
2020-12-07 19:45:00;7;6;7;7;27;15;13;18;0;0;0;0;2;0
2020-12-07 20:00:00;7;10;8;7;24;16;12;13;0;2;0;0;2;0
2020-12-07 20:15:00;5;10;9;9;15;12;10;12;0;0;0;0;0;0
2020-12-07 20:30:00;5;8;9;8;11;8;9;10;0;0;0;0;0;0
2020-12-07 20:45:00;5;4;4;5;15;8;10;11;0;0;0;0;0;0
2020-12-07 21:00:00;3;8;8;7;29;6;7;7;0;0;0;0;0;0
2020-12-07 21:15:00;6;10;11;11;19;8;9;9;0;0;0;0;0;0
2020-12-07 21:30:00;2;3;2;2;8;3;3;4;0;0;0;0;0;0
2020-12-07 21:45:00;4;4;5;5;13;1;2;2;0;0;0;0;0;0
2020-12-07 22:00:00;1;3;3;3;6;7;7;7;0;0;0;0;0;0
2020-12-07 22:15:00;5;4;5;5;2;5;3;4;0;0;0;0;0;0
2020-12-07 22:30:00;2;6;5;5;7;9;6;6;0;0;0;0;0;0
2020-12-07 22:45:00;1;2;2;2;4;4;4;5;0;0;0;0;0;0
2020-12-07 23:00:00;2;0;0;0;4;5;3;3;0;0;0;0;0;0
2020-12-07 23:15:00;4;2;3;2;4;2;2;2;0;0;0;0;0;0
2020-12-07 23:30:00;0;2;1;2;3;1;1;1;0;0;0;0;0;0
2020-12-07 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
