DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-12 07:30:00;10;2;2;1;27;11;9;14;1;0;0;0;0;0
2020-12-12 07:45:00;17;4;4;3;21;12;12;15;0;0;0;0;0;0
2020-12-12 08:00:00;28;2;7;3;26;9;9;7;0;0;0;0;0;0
2020-12-12 08:15:00;27;7;6;5;26;18;15;17;1;0;1;0;0;0
2020-12-12 08:30:00;17;7;11;7;33;10;11;9;0;1;0;0;0;0
2020-12-12 08:45:00;34;7;7;5;58;24;13;12;1;2;0;0;0;0
2020-12-12 09:00:00;27;10;7;9;32;19;15;13;2;0;0;0;0;0
2020-12-12 09:15:00;38;5;6;4;35;26;19;17;0;4;0;0;0;0
2020-12-12 09:30:00;40;10;11;5;48;20;15;10;0;0;0;0;0;0
2020-12-12 09:45:00;41;10;11;6;64;28;19;12;1;1;2;0;0;0
2020-12-12 10:00:00;52;9;6;6;66;38;23;20;0;5;0;0;2;0
2020-12-12 10:15:00;66;15;17;8;70;25;19;14;0;1;0;0;0;0
2020-12-12 10:30:00;42;14;13;10;75;29;26;19;2;1;0;0;2;0
2020-12-12 10:45:00;59;15;15;11;77;38;34;21;1;3;0;0;0;0
2020-12-12 11:00:00;62;9;8;9;65;23;20;19;1;0;0;0;2;0
2020-12-12 11:15:00;76;8;8;6;74;35;32;24;3;3;0;0;0;0
2020-12-12 11:30:00;67;8;9;4;67;43;38;29;0;1;0;0;0;0
2020-12-12 11:45:00;54;15;15;11;62;39;30;27;3;1;0;0;0;0
2020-12-12 12:00:00;45;5;6;3;58;19;16;15;0;0;0;0;0;0
2020-12-12 12:15:00;72;10;11;9;76;36;30;26;1;2;0;0;1;0
2020-12-12 12:30:00;59;13;14;10;69;31;31;24;3;0;0;0;0;0
2020-12-12 12:45:00;43;10;10;7;53;24;23;23;2;5;0;0;0;0
2020-12-12 13:00:00;48;8;7;4;54;34;28;25;3;2;0;0;0;0
2020-12-12 13:15:00;44;8;7;5;57;30;27;21;3;3;0;0;0;0
2020-12-12 13:30:00;41;4;3;4;54;28;24;21;1;3;0;0;0;0
2020-12-12 13:45:00;51;17;16;11;56;27;19;18;2;1;0;0;0;0
2020-12-12 14:00:00;58;13;13;11;52;27;16;12;1;2;0;0;0;0
2020-12-12 14:15:00;47;6;5;7;34;19;18;15;2;5;0;0;1;0
2020-12-12 14:30:00;57;5;6;4;62;38;30;28;0;3;0;0;0;0
2020-12-12 14:45:00;54;10;8;10;66;29;28;21;2;1;1;0;0;0
2020-12-12 15:00:00;58;13;10;12;65;27;24;19;0;0;0;0;0;0
2020-12-12 15:15:00;48;11;10;13;47;32;30;21;1;3;0;0;5;0
2020-12-12 15:30:00;49;9;12;11;61;23;21;20;2;5;1;0;2;1
2020-12-12 15:45:00;73;14;13;13;54;28;22;25;0;9;0;0;4;0
2020-12-12 16:00:00;50;15;18;11;66;33;29;26;1;2;1;0;0;0
2020-12-12 16:15:00;50;4;3;4;59;30;24;18;3;0;0;0;3;0
2020-12-12 16:30:00;44;8;7;8;44;27;23;19;6;5;0;0;0;0
2020-12-12 16:45:00;48;8;8;8;43;27;19;26;3;3;0;0;0;3
2020-12-12 17:00:00;38;10;6;12;59;17;15;17;1;1;0;0;0;0
2020-12-12 17:15:00;52;8;10;8;46;24;21;23;0;7;3;0;2;0
2020-12-12 17:30:00;42;7;8;7;51;34;22;23;4;3;1;0;0;0
2020-12-12 17:45:00;39;16;17;19;43;28;24;26;2;0;0;0;0;6
2020-12-12 18:00:00;31;9;10;8;43;26;23;17;0;1;0;0;0;1
2020-12-12 18:15:00;38;13;6;6;51;17;14;22;1;6;0;0;0;0
2020-12-12 18:30:00;38;7;7;4;38;23;16;17;0;4;0;0;0;0
2020-12-12 18:45:00;44;6;7;4;35;27;15;19;4;0;3;0;0;0
2020-12-12 19:00:00;28;7;9;6;45;16;14;14;0;1;0;0;0;1
2020-12-12 19:15:00;33;6;8;5;30;23;15;19;0;0;0;0;0;0
2020-12-12 19:30:00;19;4;5;4;28;12;9;11;0;0;0;0;0;0
2020-12-12 19:45:00;27;1;1;4;33;14;13;14;3;0;3;0;0;0
2020-12-12 20:00:00;20;7;7;6;20;10;8;11;0;0;0;0;0;0
2020-12-12 20:15:00;14;4;3;3;23;15;15;15;0;0;0;0;0;0
2020-12-12 20:30:00;21;2;2;2;22;9;5;7;0;0;0;0;0;0
2020-12-12 20:45:00;24;5;8;6;12;18;14;12;0;0;0;0;0;0
2020-12-12 21:00:00;10;1;1;1;8;6;4;5;0;0;0;0;0;0
2020-12-12 21:15:00;13;4;4;4;8;10;5;5;0;0;0;0;0;0
2020-12-12 21:30:00;13;4;3;5;8;11;9;8;0;0;0;0;0;0
2020-12-12 21:45:00;3;0;0;0;8;3;3;3;0;0;0;0;0;0
2020-12-12 22:00:00;5;0;0;0;2;2;1;1;0;0;0;0;0;0
2020-12-12 22:15:00;14;4;3;5;7;4;3;4;0;0;0;0;0;0
2020-12-12 22:30:00;7;4;4;1;4;6;5;5;0;0;0;0;0;0
2020-12-12 22:45:00;7;1;1;1;2;2;1;1;0;0;0;0;0;0
2020-12-12 23:00:00;2;0;0;0;5;5;5;5;0;0;0;0;0;0
2020-12-12 23:15:00;6;2;3;2;2;3;3;3;0;0;0;0;0;0
2020-12-12 23:30:00;4;1;0;0;3;4;3;3;0;0;0;0;0;0
2020-12-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
