DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-12-20 19:30:00;14;3;3;3;16;10;9;8;0;0;0;0;0;0
2020-12-20 19:45:00;10;4;5;4;7;11;6;6;1;0;0;0;0;0
2020-12-20 20:00:00;15;6;7;3;14;8;5;6;0;0;0;0;0;0
2020-12-20 20:15:00;19;5;4;4;17;14;8;9;0;0;0;0;0;0
2020-12-20 20:30:00;22;1;0;0;7;12;12;10;0;0;0;0;0;0
2020-12-20 20:45:00;22;0;0;0;14;8;8;6;0;0;0;0;0;0
2020-12-20 21:00:00;6;0;0;0;4;5;3;2;0;0;0;0;0;0
2020-12-20 21:15:00;6;3;5;2;3;5;4;5;0;0;0;0;0;0
2020-12-20 21:30:00;1;0;0;0;2;5;5;5;0;0;0;0;0;0
2020-12-20 21:45:00;4;1;1;1;1;0;1;0;0;0;0;0;0;0
2020-12-20 22:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-20 22:15:00;3;1;1;1;1;1;0;0;0;0;0;0;0;0
2020-12-20 22:30:00;3;1;1;1;2;2;1;1;0;0;0;0;0;0
2020-12-20 22:45:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-20 23:00:00;1;0;0;0;0;1;1;1;0;0;0;0;0;0
2020-12-20 23:15:00;1;1;1;1;0;1;0;0;0;0;0;0;0;0
2020-12-20 23:30:00;3;0;0;0;1;3;2;3;0;0;0;0;0;0
2020-12-20 23:45:00;4;0;0;0;0;0;0;0;0;0;0;0;0;0
