DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-22 21:00:00;23;18;10;24;1;3;3;4;5;0;0;0;0;0;0;0;0;0;0
2020-12-22 21:15:00;18;15;8;19;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-22 21:30:00;12;14;9;14;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 21:45:00;13;12;8;13;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-22 22:00:00;13;9;7;11;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-22 22:15:00;14;22;7;21;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 22:30:00;20;15;11;19;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 22:45:00;10;5;1;4;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-22 23:00:00;9;6;4;9;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-22 23:15:00;14;13;3;12;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 23:30:00;8;6;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
