DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-12-28 10:30:00;198;107;42;104;17;22;22;8;8;6;0;6;0;0;0;0;0;0;0
2020-12-28 10:45:00;231;130;48;120;23;23;46;10;10;3;0;6;0;1;0;0;0;0;0
2020-12-28 11:00:00;216;125;31;121;27;25;29;3;4;4;0;4;0;0;0;0;0;0;0
2020-12-28 11:15:00;251;126;37;116;10;13;17;10;9;3;0;0;0;1;0;0;0;0;3
2020-12-28 11:30:00;216;124;49;116;21;19;21;5;5;3;0;8;0;0;0;0;0;0;0
2020-12-28 11:45:00;230;133;39;118;22;25;26;8;8;5;0;1;0;0;0;0;0;0;1
2020-12-28 12:00:00;236;123;31;120;22;24;29;13;13;2;0;1;0;0;0;0;0;0;2
2020-12-28 12:15:00;253;130;40;127;18;17;21;4;4;1;0;0;0;0;0;0;0;0;0
2020-12-28 12:30:00;223;133;44;125;19;18;19;6;9;1;0;2;0;0;0;0;0;0;11
2020-12-28 12:45:00;256;138;38;115;21;22;22;6;6;7;0;1;0;0;0;0;0;0;0
2020-12-28 13:00:00;237;105;28;94;20;24;24;8;9;0;0;4;0;0;0;0;0;0;0
2020-12-28 13:15:00;250;134;43;136;18;20;20;7;7;0;0;4;0;0;0;0;0;0;0
2020-12-28 13:30:00;295;162;49;148;26;144;31;6;7;1;0;1;0;0;0;0;0;0;0
2020-12-28 13:45:00;247;136;26;121;26;24;27;9;8;2;0;2;0;0;0;0;0;0;0
2020-12-28 14:00:00;270;139;48;135;20;24;23;11;11;0;0;2;0;0;0;0;0;0;0
2020-12-28 14:15:00;248;145;42;121;22;24;24;10;10;0;0;3;0;0;0;0;0;0;0
2020-12-28 14:30:00;161;175;33;125;18;23;26;9;9;4;0;3;0;0;0;0;0;0;0
2020-12-28 14:45:00;150;137;18;96;18;18;19;7;7;1;0;1;0;0;0;0;0;0;0
2020-12-28 15:00:00;168;122;17;88;22;20;23;7;7;3;0;1;0;0;0;0;0;0;0
2020-12-28 15:15:00;153;135;18;91;24;27;27;12;12;1;0;3;0;0;0;0;0;0;2
2020-12-28 15:30:00;174;151;27;128;22;18;21;8;8;3;0;4;0;0;0;0;0;0;0
2020-12-28 15:45:00;146;106;21;77;9;14;15;6;6;3;0;0;0;0;0;0;0;0;0
2020-12-28 16:00:00;155;133;21;92;10;13;17;11;11;0;0;2;0;0;0;0;0;0;0
2020-12-28 16:15:00;150;102;19;89;17;16;17;7;7;1;0;2;0;0;0;0;0;0;0
2020-12-28 16:30:00;121;129;27;92;22;24;24;6;6;7;0;2;0;2;0;0;0;0;0
2020-12-28 16:45:00;146;95;21;72;12;15;20;11;11;1;0;1;0;0;0;0;0;0;0
2020-12-28 17:00:00;123;128;27;111;11;14;15;6;6;4;0;4;0;1;0;0;0;0;0
2020-12-28 17:15:00;130;95;26;82;12;17;18;7;7;1;0;0;0;0;0;0;0;0;0
2020-12-28 17:30:00;124;127;45;113;11;56;12;2;3;0;0;0;0;0;0;0;0;0;0
2020-12-28 17:45:00;97;81;14;64;10;14;14;3;4;0;0;1;0;0;0;0;0;0;0
2020-12-28 18:00:00;112;82;21;73;15;45;18;9;9;1;0;0;0;0;0;0;0;0;0
2020-12-28 18:15:00;103;76;23;71;12;14;15;4;5;1;0;3;0;0;0;0;0;0;0
2020-12-28 18:30:00;83;54;15;58;12;12;11;9;9;0;0;0;0;0;0;0;0;0;0
2020-12-28 18:45:00;58;60;21;58;13;93;15;1;2;0;0;0;0;0;0;0;0;0;0
2020-12-28 19:00:00;71;58;20;61;11;13;14;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-28 19:15:00;75;52;20;46;7;9;9;5;5;1;0;0;0;0;0;0;0;0;0
2020-12-28 19:30:00;45;47;9;42;5;7;7;4;5;0;0;0;0;2;0;0;0;0;0
2020-12-28 19:45:00;51;47;13;47;10;10;10;3;4;0;0;0;0;0;0;0;0;0;0
2020-12-28 20:00:00;45;47;18;44;6;7;8;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-28 20:15:00;73;38;8;35;3;3;4;4;4;2;0;0;0;0;0;0;0;0;0
2020-12-28 20:30:00;59;48;8;36;6;7;7;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-28 20:45:00;59;62;21;62;6;27;9;4;4;0;0;0;0;0;0;0;0;0;0
2020-12-28 21:00:00;17;18;9;22;0;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-28 21:15:00;17;11;4;14;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 21:30:00;9;10;7;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 21:45:00;11;6;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 22:00:00;16;6;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 22:15:00;12;7;2;8;1;4;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 22:30:00;10;16;6;15;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 22:45:00;4;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 23:00:00;8;7;5;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-28 23:15:00;6;8;5;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-28 23:30:00;4;7;7;9;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-28 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
