DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBDRES)
2020-06-21 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-21 06:15:00;0;1;0;0;0;0;0;0;0;0;0;0
2020-06-21 06:30:00;0;0;0;1;1;0;0;0;0;0;0;0
2020-06-21 06:45:00;1;0;0;1;0;0;0;0;0;0;0;0
2020-06-21 07:00:00;0;0;1;0;1;0;0;0;0;0;0;0
2020-06-21 07:15:00;1;3;0;0;2;0;0;0;0;0;0;0
2020-06-21 07:30:00;0;1;0;3;5;2;0;0;0;0;0;0
2020-06-21 07:45:00;0;3;0;2;2;0;0;0;0;0;0;0
2020-06-21 08:00:00;5;4;0;2;2;0;0;0;0;0;0;0
2020-06-21 08:15:00;2;0;0;3;1;0;0;0;0;0;0;0
2020-06-21 08:30:00;0;4;0;0;1;1;0;0;0;0;0;0
2020-06-21 08:45:00;2;1;0;7;1;1;0;0;0;0;0;0
2020-06-21 09:15:00;2;1;0;7;6;0;0;0;0;0;0;0
2020-06-21 09:30:00;6;6;0;2;6;1;0;0;0;0;0;0
2020-06-21 09:45:00;9;9;0;7;7;1;0;0;0;0;0;0
2020-06-21 10:00:00;6;8;1;12;12;2;0;0;0;0;0;0
2020-06-21 10:15:00;4;7;1;11;11;1;0;0;0;0;0;0
2020-06-21 10:30:00;10;7;0;8;11;1;0;0;0;0;0;0
2020-06-21 10:45:00;1;6;0;8;4;0;0;0;0;0;0;0
2020-06-21 11:00:00;9;7;0;6;9;2;0;0;0;0;0;0
2020-06-21 11:15:00;11;10;0;9;7;2;0;0;0;0;0;0
2020-06-21 11:30:00;5;6;0;6;5;0;0;0;0;0;0;0
2020-06-21 12:00:00;4;6;1;1;10;2;0;0;0;0;0;0
2020-06-21 12:15:00;4;4;1;4;6;1;0;0;0;0;0;0
2020-06-21 12:30:00;5;9;1;8;5;0;0;0;0;0;0;0
2020-06-21 12:45:00;6;7;0;10;6;1;0;0;0;0;0;0
2020-06-21 13:00:00;7;6;3;10;7;1;0;0;0;0;0;0
2020-06-21 13:15:00;5;7;0;12;7;1;0;0;0;0;0;0
2020-06-21 13:30:00;6;6;0;12;7;1;0;0;0;0;0;0
2020-06-21 13:45:00;6;5;2;9;9;0;0;0;0;0;0;0
2020-06-21 14:00:00;9;7;1;12;10;1;0;0;0;0;0;0
2020-06-21 14:15:00;3;4;0;6;13;0;0;0;0;0;0;0
2020-06-21 14:30:00;4;7;0;10;7;1;0;0;0;0;0;0
2020-06-21 14:45:00;8;8;1;5;7;1;0;0;0;0;0;0
2020-06-21 15:00:00;10;4;0;17;9;3;0;0;0;0;0;0
2020-06-21 15:15:00;13;9;2;8;7;0;0;0;0;0;0;0
2020-06-21 15:30:00;11;8;1;13;13;1;0;0;0;0;0;0
2020-06-21 15:45:00;6;4;1;8;6;1;0;0;0;0;0;0
2020-06-21 16:00:00;8;3;1;4;14;2;0;0;0;0;0;0
2020-06-21 16:15:00;10;4;2;5;10;4;0;0;0;0;0;0
2020-06-21 16:30:00;15;8;0;3;8;1;0;0;0;0;0;0
2020-06-21 16:45:00;10;7;1;11;8;1;0;0;0;0;0;0
2020-06-21 17:00:00;9;6;0;6;10;1;0;0;0;0;0;0
2020-06-21 17:15:00;12;4;0;6;7;2;0;0;0;0;0;0
2020-06-21 17:30:00;6;8;2;5;6;1;0;0;0;0;0;0
2020-06-21 17:45:00;7;6;1;6;7;1;0;0;0;0;0;0
2020-06-21 18:00:00;9;6;0;8;10;1;0;0;0;0;0;0
2020-06-21 18:15:00;9;6;0;4;7;0;0;0;0;0;0;0
2020-06-21 18:30:00;4;6;3;4;5;0;0;0;0;0;0;0
2020-06-21 18:45:00;5;7;0;4;6;0;0;0;0;0;0;0
2020-06-21 19:00:00;12;10;0;10;7;1;0;0;0;0;0;0
2020-06-21 19:15:00;9;2;1;5;9;0;0;0;0;0;0;0
2020-06-21 19:30:00;9;7;1;9;9;1;0;0;0;0;0;0
2020-06-21 19:45:00;5;4;2;5;9;3;0;0;0;0;0;0
2020-06-21 20:00:00;4;0;0;3;8;3;0;0;0;0;0;0
2020-06-21 20:15:00;3;5;0;5;8;3;0;0;0;0;0;0
2020-06-21 20:30:00;5;3;0;9;6;0;0;0;0;0;0;0
2020-06-21 20:45:00;5;2;1;6;5;0;0;0;0;0;0;0
2020-06-21 21:00:00;3;3;0;4;4;1;0;0;0;0;0;0
2020-06-21 21:15:00;7;9;0;6;3;2;0;0;0;0;0;0
2020-06-21 21:30:00;8;4;1;10;10;1;0;0;0;0;0;0
2020-06-21 21:45:00;0;4;0;8;3;1;0;0;0;0;0;0
2020-06-21 22:00:00;3;6;0;3;6;1;0;0;0;0;0;0
2020-06-21 22:15:00;5;8;0;2;3;0;0;0;0;0;0;0
2020-06-21 22:30:00;2;4;2;4;2;0;0;0;0;0;0;0
2020-06-21 22:45:00;5;6;1;4;2;0;0;0;0;0;0;0
2020-06-21 23:00:00;5;5;1;3;4;0;0;0;0;0;0;0
2020-06-21 23:30:00;8;7;0;4;0;1;0;0;0;0;0;0
2020-06-21 23:45:00;1;2;0;1;3;1;0;0;0;0;0;0
