DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC);14(TAFBD)
2020-11-26 14:45:00;19;28;18;21;62;32;26;26;0;8;0;0;0;0
2020-11-26 15:00:00;30;22;15;16;69;36;33;35;3;2;1;0;0;1
2020-11-26 15:15:00;25;27;26;22;61;21;18;17;1;1;0;0;0;0
2020-11-26 15:30:00;17;20;16;21;66;36;29;25;2;1;0;0;0;0
2020-11-26 15:45:00;19;26;17;21;77;28;21;16;2;0;0;0;0;0
2020-11-26 16:00:00;28;22;21;22;80;29;24;21;2;4;1;0;0;0
2020-11-26 16:15:00;17;26;25;19;70;30;22;24;3;1;6;0;0;0
2020-11-26 16:30:00;17;36;28;24;82;35;31;23;5;1;0;0;0;0
2020-11-26 16:45:00;19;29;18;15;78;36;30;25;3;1;0;0;0;1
2020-11-26 17:00:00;24;22;19;16;86;33;29;26;0;0;0;0;0;2
2020-11-26 17:15:00;25;25;20;22;73;32;18;21;3;3;0;0;0;0
2020-11-26 17:30:00;30;35;17;25;67;27;18;13;3;3;0;0;0;0
2020-11-26 17:45:00;17;21;20;20;73;32;20;22;4;2;0;0;0;0
2020-11-26 18:00:00;25;13;10;11;56;25;15;18;2;2;0;0;0;0
2020-11-26 18:15:00;12;22;17;17;48;27;21;27;4;4;0;0;0;0
2020-11-26 18:30:00;21;13;14;15;37;28;21;22;2;1;0;0;0;0
2020-11-26 18:45:00;8;18;16;19;37;17;12;11;1;2;0;0;0;0
2020-11-26 19:00:00;10;11;10;10;52;25;20;21;0;1;0;0;0;0
2020-11-26 19:15:00;8;15;15;12;30;23;21;22;0;0;0;0;0;0
2020-11-26 19:30:00;5;15;11;12;38;18;17;17;0;0;0;0;0;0
2020-11-26 19:45:00;6;9;8;7;28;13;9;13;0;0;0;0;0;0
2020-11-26 20:00:00;5;9;10;9;21;7;7;6;0;0;0;0;0;0
2020-11-26 20:15:00;8;7;8;8;19;16;10;11;0;0;0;0;0;0
2020-11-26 20:30:00;7;7;6;7;12;10;8;9;0;0;0;0;0;0
2020-11-26 20:45:00;3;8;8;10;15;18;18;17;0;0;0;0;0;0
2020-11-26 21:00:00;7;6;8;8;23;9;10;13;0;0;0;0;0;0
2020-11-26 21:15:00;5;6;6;8;29;8;6;5;0;0;0;0;0;0
2020-11-26 21:30:00;6;2;2;1;14;7;5;5;0;0;0;0;0;0
2020-11-26 21:45:00;2;3;3;3;5;4;3;3;0;0;0;0;0;0
2020-11-26 22:00:00;6;3;3;3;10;3;3;3;0;0;0;0;0;0
2020-11-26 22:15:00;3;17;15;14;7;8;8;9;0;0;0;0;0;0
2020-11-26 22:30:00;0;2;2;3;10;6;6;5;0;0;0;0;0;0
2020-11-26 22:45:00;1;3;3;3;3;1;1;1;0;0;0;0;0;0
2020-11-26 23:00:00;0;3;3;2;3;5;6;7;0;0;0;0;0;0
2020-11-26 23:15:00;1;2;2;2;2;1;2;3;0;0;0;0;0;0
2020-11-26 23:30:00;0;2;2;2;4;2;2;1;0;0;0;0;0;0
2020-11-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
