DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(DC3);10(DD1);11(DD2);12(TAFGA);13(TAFBA);14(TAFBB);15(TAFGC);16(TAFBC);17(TAFBDRES)
2020-03-17 18:15:00;45;46;41;18;10;7;35;59;54;23;18;0;0;0;2;0;0
2020-03-17 18:30:00;41;38;37;19;14;12;26;54;54;27;18;1;0;0;3;0;0
2020-03-17 18:45:00;34;43;38;10;14;11;38;45;44;21;17;0;0;0;0;0;0
2020-03-17 19:00:00;35;39;49;20;15;10;23;50;51;11;10;0;0;0;0;0;0
2020-03-17 19:15:00;32;26;22;14;13;10;18;30;29;18;19;3;0;0;0;0;0
2020-03-17 19:30:00;16;25;37;13;11;6;25;32;30;15;9;1;0;0;0;0;0
2020-03-17 19:45:00;21;29;36;26;11;9;20;20;24;11;1;1;0;0;1;0;0
2020-03-17 20:00:00;17;26;39;17;21;14;10;14;14;10;4;0;0;0;0;0;0
2020-03-17 20:15:00;15;20;19;17;13;9;8;11;11;0;0;0;0;0;0;0;0
2020-03-17 20:30:00;12;16;19;13;19;9;6;7;7;4;1;0;0;0;0;0;0
2020-03-17 20:45:00;9;11;15;8;12;4;13;12;13;5;2;1;0;0;0;0;0
2020-03-17 21:00:00;5;11;20;10;8;6;15;23;27;6;0;0;0;0;0;0;0
2020-03-17 21:15:00;6;13;14;9;10;5;12;20;22;1;0;0;0;0;0;0;0
2020-03-17 21:30:00;15;14;13;7;9;2;11;17;17;1;1;0;0;0;0;0;0
2020-03-17 21:45:00;20;23;16;11;10;7;6;12;11;2;1;0;0;0;0;0;0
2020-03-17 22:00:00;34;27;19;13;12;9;6;8;9;1;0;0;0;0;0;0;0
2020-03-17 22:15:00;12;20;13;10;7;5;4;5;7;1;1;0;0;0;0;0;0
2020-03-17 22:30:00;4;10;10;7;7;2;9;8;9;0;0;0;0;0;0;0;0
2020-03-17 22:45:00;9;17;19;11;12;8;4;5;5;2;0;0;0;0;0;0;0
2020-03-17 23:00:00;5;15;10;5;9;7;4;4;5;0;0;0;0;0;0;0;0
2020-03-17 23:15:00;4;7;9;7;11;4;7;5;8;1;0;0;0;0;0;0;0
2020-03-17 23:30:00;1;7;6;2;4;1;4;3;4;2;0;0;0;0;0;0;0
